211.8318,0
210.4894,1
212.8802,2
208.1083,3
206.3109,4
205.4744,5
204.7847,6
208.1171,7
206.3750,8
208.4873,9
206.4066,10
206.1425,11
209.5667,12
202.2996,13
213.3388,14
209.7010,15
205.6292,16
208.5641,17
208.1763,18
208.2723,19
206.1589,20
204.9162,21
207.7898,22
208.4026,23
209.5754,24
205.1257,25
203.1031,26
205.1650,27
206.6266,28
201.8503,29
211.4705,30
206.5566,31
208.4715,32
210.4356,33
213.0188,34
209.5400,35
209.3936,36
206.7411,37
206.2849,38
204.6328,39
207.7217,40
209.9241,41
205.9952,42
208.0642,43
202.8319,44
206.7069,45
207.4664,46
204.7516,47
205.0269,48
208.5116,49
207.6237,50
204.4818,51
204.3155,52
209.3359,53
208.6674,54
207.3907,55
207.1881,56
203.0355,57
208.1937,58
205.9777,59
207.1267,60
207.4343,61
209.6533,62
209.2741,63
206.0851,64
205.4423,65
209.0494,66
203.5007,67
207.9154,68
204.4279,69
205.8195,70
207.5800,71
206.7146,72
205.4596,73
210.6180,74
204.0319,75
209.0035,76
208.8774,77
208.0584,78
205.6523,79
208.0857,80
207.5423,81
207.2312,82
207.4855,83
207.5647,84
208.2731,85
201.9968,86
210.4500,87
208.4651,88
205.2923,89
207.2139,90
204.7947,91
208.4337,92
210.3579,93
211.9516,94
211.6662,95
203.5672,96
205.9354,97
206.0334,98
204.4989,99
208.6782,100
205.0079,101
205.9984,102
208.8764,103
209.7526,104
204.7705,105
205.4455,106
208.5683,107
208.9442,108
202.6823,109
207.5030,110
204.4689,111
204.7439,112
206.6471,113
211.0668,114
204.1808,115
208.1555,116
208.4920,117
203.2318,118
210.2138,119
205.6431,120
207.7153,121
203.0632,122
205.5639,123
202.1539,124
205.9601,125
206.4137,126
206.6906,127
206.2285,128
203.7224,129
208.1454,130
207.8565,131
206.6695,132
207.2518,133
204.9976,134
203.3789,135
211.3473,136
210.1625,137
208.2230,138
207.6662,139
208.8919,140
206.5865,141
207.5275,142
204.1155,143
207.4371,144
207.4524,145
207.4214,146
210.5533,147
211.6074,148
208.7342,149
207.4855,150
204.8503,151
211.6336,152
205.1842,153
206.5739,154
206.2662,155
204.9575,156
209.6626,157
207.6347,158
204.9756,159
209.4099,160
206.7800,161
207.3032,162
207.7799,163
206.5056,164
206.1453,165
203.2834,166
205.5803,167
203.5368,168
205.8825,169
209.7915,170
207.0570,171
210.2776,172
208.3157,173
209.4499,174
204.3886,175
206.9126,176
208.6498,177
206.1428,178
206.1612,179
204.3267,180
209.0654,181
203.6195,182
205.0664,183
210.9468,184
209.3858,185
203.8552,186
205.6898,187
204.2605,188
202.4239,189
205.2072,190
207.6642,191
205.0091,192
207.3491,193
206.0779,194
205.1901,195
202.4446,196
204.6681,197
206.4588,198
205.8969,199
207.8345,200
202.0478,201
212.8407,202
211.8005,203
207.9200,204
205.1915,205
209.4582,206
207.6412,207
209.3884,208
203.9965,209
207.5227,210
209.9100,211
203.6921,212
206.9211,213
204.3634,214
204.8898,215
207.0545,216
205.3055,217
203.5159,218
203.9207,219
207.6401,220
207.2979,221
205.5446,222
211.6309,223
207.0529,224
204.7696,225
209.4269,226
205.9830,227
208.4543,228
207.8059,229
207.6372,230
205.7836,231
202.5986,232
213.3623,233
208.1365,234
206.6090,235
206.8167,236
206.2490,237
207.3391,238
203.9517,239
209.0930,240
207.0428,241
206.8421,242
203.4939,243
208.3311,244
205.6109,245
209.0758,246
205.3188,247
210.4220,248
211.2348,249
208.2391,250
204.3753,251
205.8079,252
206.8101,253
205.1450,254
207.8065,255
210.4232,256
208.5739,257
208.6194,258
202.9559,259
206.4729,260
206.6097,261
207.9596,262
212.4689,263
203.2985,264
205.0894,265
206.4409,266
209.7020,267
211.5521,268
203.8185,269
205.0285,270
207.8215,271
209.0363,272
207.6629,273
206.8626,274
203.8287,275
207.6875,276
206.8342,277
210.0670,278
207.2381,279
202.0550,280
207.3402,281
210.0707,282
203.6780,283
206.7660,284
208.6415,285
206.7867,286
209.7747,287
204.8075,288
208.2520,289
206.1820,290
205.6592,291
205.8520,292
208.1383,293
204.6112,294
208.9675,295
207.8873,296
208.1698,297
208.1514,298
201.9777,299
211.3286,300
209.6879,301
207.4665,302
204.4444,303
204.1362,304
206.7043,305
207.3699,306
206.4928,307
206.7804,308
205.5852,309
209.4425,310
204.2340,311
203.3737,312
207.1965,313
211.4688,314
208.4055,315
209.0550,316
210.3270,317
201.7197,318
209.4806,319
204.8183,320
206.6864,321
205.4604,322
207.5122,323
205.8336,324
209.7495,325
208.0626,326
207.9404,327
205.3154,328
208.1908,329
210.6456,330
206.7313,331
201.4523,332
205.5389,333
202.4355,334
209.9890,335
205.9837,336
207.0294,337
207.1050,338
210.0734,339
208.5079,340
205.7438,341
203.7367,342
200.1417,343
204.4153,344
205.9145,345
210.6272,346
209.5791,347
207.8000,348
206.2520,349
207.6552,350
204.3005,351
211.6187,352
207.7023,353
202.7444,354
206.5288,355
207.1721,356
207.4238,357
208.5572,358
208.2643,359
204.5700,360
212.5769,361
204.5873,362
212.7304,363
209.6264,364
205.4549,365
207.7688,366
209.1309,367
209.4461,368
207.7752,369
201.9693,370
201.7357,371
203.5480,372
206.3863,373
207.4763,374
205.6203,375
209.9874,376
212.0370,377
202.4628,378
207.7788,379
209.7688,380
207.4517,381
203.3464,382
207.7089,383
210.1347,384
207.0096,385
204.6419,386
208.3417,387
205.4537,388
208.6985,389
207.0943,390
206.3448,391
206.4295,392
211.2620,393
208.0409,394
206.7289,395
206.5836,396
204.3403,397
204.2053,398
